Titulo,Preço,Tipo,Rua,Bairro,CEP,Latitude,Longitude,Tipo Vendedor,Quartos,Suítes,Área Útil (m2),Area Total (m2),Vagas,Taxa Condomínio,IPTU,Data Coleta,Education,Entertainment,Financial,Healthcare,Sustenance,Transportation,Others
Apartamento com piscina e churrasqueira em Boa Viagem,411558,Residencial,Rua Amália Bernardino de Sousa,Boa Viagem,51021150,-8.1240259,-34.9084181,Imobiliária,3,2,72,72,1,,,2017-04-09 23:35:20.219510,1.099674702168495,1.6219398635270468,0,0.2125631006425308,2.7753273116022683,16.407673120005946,0.9944114501328818
Apartamento com piscina e churrasqueira em Boa Vista,460000,Residencial,Rua João Fernandes Vieira,Boa Vista,50050245,-8.0521282,-34.8929119,Imobiliária,3,1,76,76,2,396,,2017-04-09 23:35:20.837965,1.6227331406651568,1.02655166839291,0,1.8031334333452433,3.946831661761429,38.024060499660514,1.2756811603220863
Flat com piscina e playground em Boa Viagem,185000,Comercial,,Boa Viagem,,,,Imobiliária,1,0,24,24,1,,,2017-04-09 23:35:20.891756,0,0,0,0,0,0,0
Apartamento com piscina e sauna em Setubal,870000,Residencial,Rua Baltazar Passos,Setubal,51130290,-8.1437455,-34.9079456,Imobiliária,4,2,142,,2,1000,,2017-04-09 23:35:21.049672,0.37893440828627767,1.239767621421747,0,0,1.5990725297294595,13.46610777684071,0.3993260036609726
Apartamento com piscina e playground em Casa Amarela,339190,Residencial,,Casa Amarela,,,,Imobiliária,2,1,561,561,1,,,2017-04-09 23:35:45.598594,0,0,0,0,0,0,0
Apartamento com salão de festas e salão de jogos em Rosarinho,546713,Residencial,Rua Engenheiro Nestor Moreira Reis,Rosarinho,52041350,-8.0312272,-34.895648,Imobiliária,3,1,79,79,0,,,2017-04-09 23:35:46.304102,1.5161780484954301,0.48629298088925654,0.9244637608997959,3.1877398839302677,2.970548244995557,27.84614563088966,0.6189876810724276
Apartamento com piscina e playground em Boa Viagem,575000,Residencial,,Boa Viagem,,,,Imobiliária,3,2,110,110,2,,,2017-04-09 23:35:46.467444,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Boa Viagem,1000000,Residencial,,Boa Viagem,,,,Imobiliária,4,4,180,180,13,,,2017-04-09 23:35:47.072471,0,0,0,0,0,0,0
Apartamento com piscina e campo de futebol em Rosarinho,840000,Residencial,Rua Engenheiro Sampaio,Rosarinho,52041020,-8.033291,-34.8980146,Imobiliária,4,2,113,,2,,,2017-04-09 23:35:47.082709,2.5532880233921595,0.75262004507939,1.004327417074953,4.645006450040198,4.207253517411539,29.47535953770922,0.7947715960547845
Apartamento com piscina e copa em Ilha do Retiro,1144000,Residencial,Avenida Beira Rio,Ilha do Retiro,50750400,-8.0625343323,-34.9014358521,Imobiliária,4,4,166,166,3,600,,2017-04-09 23:35:47.517201,3.7214507589209713,0.6201944060296667,1.8162736981012308,1.7765458535857557,3.543277871707407,31.868400943518353,0.3334002805217519
Apartamento com sauna e salão de festas em Madalena,630000,Residencial,Rua Real da Torre,Madalena,50710100,-8.046006,-34.909965,Imobiliária,3,1,96,96,2,800,,2017-04-09 23:35:47.563841,1.9202025386239945,0.5350035588721858,0.11078786611280828,1.1329140051902706,3.935630656026285,18.870914437383238,0.2615889803790436
Loja/Salão  em Boa Vista,1500000,Comercial,Avenida Conde da Boa Vista,Boa Vista,50060004,-8.0595423,-34.8862286,Imobiliária,0,0,78,78,2,,,2017-04-09 23:35:47.691791,0.23410801929210867,2.080452930633108,0,0.25003373239790244,0.450563918467073,57.64170693868369,3.9111941049336476
Apartamento  em Madalena,300000,Residencial,,Madalena,50720120,,,Imobiliária,3,1,95,95,1,500,,2017-04-09 23:35:47.824607,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Madalena,308700,Residencial,"R. Padre Anchieta, 522 - Madalena",Madalena,50710430,-8.0466469,-34.9055365,Imobiliária,2,1,44,44,0,,,2017-04-09 23:35:48.229174,2.531664052363776,0.5560192252502723,0.2339290151324093,2.2254918575451925,6.927381315849839,25.248757254459886,0.8451480802396198
Flat com piscina e copa em Boa Viagem,500000,Comercial,Travessa Maria Carolina,Boa Viagem,51020221,,,Imobiliária,1,0,53,53,1,726,242,2017-04-09 23:35:48.254634,0,0,0,0,0,0,0
Apartamento com piscina e sauna em Boa Viagem,2500000,Residencial,,Boa Viagem,,,,Imobiliária,4,4,204,204,3,,,2017-04-09 23:36:55.631231,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em S Jose,1050000,Residencial,Rua Edifício Capibaribe,S Jose,50040909,-8.0506253,-34.9061632,Imobiliária,4,3,176,,3,600,,2017-04-09 23:35:48.348691,3.0968082379538164,1.0075626488970362,0.7634524416811661,4.395572366474124,9.276031211205716,28.516654845628732,1.4479756141111553
Apartamento com piscina em Pina,820000,Residencial,Rua José Aderval Chaves,Pina,51111030,-8.1063201,-34.8908094,Imobiliária,3,1,101,101,2,660,,2017-04-09 23:35:48.668077,0,0.16102222303262909,0,1.2154316041404294,1.4683863651357438,9.632167211411105,0
Apartamento com piscina e churrasqueira em Casa Amarela,504193,Residencial,Rua Bento Loyola,Casa Amarela,52051340,-8.0274831,-34.9127435,Imobiliária,3,1,72,72,1,,,2017-04-09 23:35:49.037697,0.4860662878124723,1.3505761641784892,1.128180592476214,2.8429226961366636,5.225699726197729,37.462024818453564,0.005731984170801638
Apartamento com playground e salão de festas em Boa Viagem,800000,Residencial,Avenida Pedro Paes Mendonça,Boa Viagem,51020480,-8.1148713,-34.9014557,Imobiliária,3,1,101,101,2,800,,2017-04-09 23:35:49.058482,0.5229525309730209,0.4973409519983055,0.26137000415766715,0.3481590387454121,0.5313815140369607,22.58017975203074,0
Apartamento com piscina e churrasqueira em Encruzilhada,405000,Residencial,Rua Larga do Feitosa,Encruzilhada,52030140,-8.0365219,-34.8853698,Imobiliária,3,1,70,70,1,380,,2017-04-09 23:35:49.343887,0.15173110015813723,0,1.9893572249962403,1.4034580230148563,0.9084905570789542,27.299894604762578,0.24855987838522492
Apartamento com piscina e sala de ginástica em Boa Viagem,340000,Residencial,Rua Desembargador João Paes,Boa Viagem,51021360,-8.1262333,-34.9062106,Imobiliária,2,1,59,,1,,,2017-04-09 23:35:49.829267,1.592146593365467,2.33899943050082,0.45657446929817624,0.42823327304210956,5.898722340353193,23.54705794273476,2.212464407267836
Apartamento com piscina e esquina em Madalena,390000,Residencial,Rua Real da Torre,Madalena,50710100,-8.0578381,-34.8828969,Imobiliária,3,1,71,101,1,500,,2017-04-09 23:35:49.890793,0.309342384640598,1.6576786666913548,0.007162204103499334,0,0.7968550707634304,78.30666279687068,2.739675023516903
Apartamento com piscina e churrasqueira em Casa Amarela,800000,Residencial,Rua Conselheiro Nabuco,Casa Amarela,52051440,-8.0301534,-34.9155988,Imobiliária,4,2,123,,3,900,,2017-04-09 23:35:49.901040,0.0881332277565308,0.9536593180866777,1.5080146510508747,1.6420964417884156,5.486891286921685,37.21725897418359,0.15594337603656924
Apartamento com piscina e quadra poliesportiva em Madalena,831000,Residencial,,Madalena,,,,Imobiliária,3,1,105,105,2,,,2017-04-09 23:35:58.873175,0,0,0,0,0,0,0
Apartamento  em Boa Viagem,1019456,Residencial,,Boa Viagem,,,,Imobiliária,4,4,137,137,2,,,2017-04-09 23:35:49.911578,0,0,0,0,0,0,0
Apartamento com copa em Boa Viagem,950000,Residencial,Avenida Boa Viagem,Boa Viagem,51021000,-8.1302661,-34.8992437,Imobiliária,4,1,163,163,2,572,,2017-04-09 23:35:49.935640,0.17553445093331413,2.2733294478809567,1.472422640794769,0.3317816489177104,5.468252595279493,28.666085136520348,2.3334379255768516
Casa  em Varzea,1000000,Residencial,Rua Francisco Bezerra Monteiro,Varzea,50730250,-26.9225709,-49.0606445,Imobiliária,5,2,500,680,5,,,2017-04-09 23:35:50.008245,0,0,0,0,0,0,0
Apartamento  em Boa Viagem,990000,Residencial,,Boa Viagem,,,,Imobiliária,4,3,149,149,2,,,2017-04-09 23:35:50.276713,0,0,0,0,0,0,0
Apartamento com sauna e salão de festas em Boa Viagem,465000,Residencial,Rua Félix de Brito Melo,Boa Viagem,51020260,-8.1185717,-34.8941187,Imobiliária,2,1,56,56,2,493,,2017-04-09 23:35:50.351746,0.5321121856198497,0.5119562516204043,0.7366331809573774,0.8060368457827379,0.6001465012123435,21.012991984793526,0
Apartamento com salão de festas em Encruzilhada,295000,Residencial,Rua Dona Julieta,Encruzilhada,52041550,-8.0334888,-34.8904895,Imobiliária,3,1,62,,1,,,2017-04-09 23:35:50.390748,0.7126838238746769,0.19316120282135182,3.254112605674294,3.529923413687264,2.1167056500457972,29.326989610710772,0.9753631398361383
Apartamento com piscina e sauna em Madalena,474000,Residencial,Rua Menezes Drumond,Madalena,50610320,-8.0509162,-34.9104651,Imobiliária,3,1,67,67,1,,,2017-04-09 23:35:50.467673,1.9448540323874042,1.0705685777554508,0.603576819881638,2.955573952112158,6.943323434642461,26.80833724957502,1.064843361043961
Apartamento  em Caxanga,165000,Residencial,Rua Ministro João Alberto,Caxanga,50800070,-8.0348446,-34.9446033,Imobiliária,2,0,55,55,1,150,,2017-04-09 23:35:50.509141,2.075734867835417,0,0.6399203017237085,0.9979051114921648,2.724685485568957,30.062156274143707,0.01200755781507587
Apartamento com copa e salão de festas em Parnamirim,800000,Residencial,Rua Astronauta Neil Armstrong,Parnamirim,52060170,-8.0298775,-34.9100784,Imobiliária,4,2,205,205,2,1200,,2017-04-09 23:35:50.706690,0.7645798823588834,1.095182493709086,0.5932037305174029,2.4858779960163266,5.617560173834185,30.80086109117118,0.2787880623939756
Apartamento com piscina e hidromassagem em Casa Forte,1300000,Residencial,Avenida Flor de Santana,Casa Forte,52060290,-8.0340124,-34.914193,Imobiliária,4,4,310,,3,,,2017-04-09 23:35:50.936931,0.11476959956595897,0.6006328930014254,1.0493167270464245,0.8363738465167723,6.212779296312601,29.03354738355804,0.5730353858471954
Apartamento  em Boa Viagem,480000,Residencial,Rua Pastor José Amaro da Silva,Boa Viagem,51021230,-8.1231449,-34.9007458,Imobiliária,3,1,103,103,1,550,,2017-04-09 23:35:50.980269,0.6046187687044999,2.168188993428159,0.19930768910876304,0.9580464314266237,3.996724276072329,32.303939076677466,0.6235054388396523
Apartamento  em Apipucos,1400000,Residencial,Rua de Apipucos,Apipucos,52071000,-26.9225709,-49.0606445,Imobiliária,4,4,204,,3,800,,2017-04-09 23:35:51.072036,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Madalena,385000,Residencial,Rua Menezes Drumond,Madalena,50610320,-8.0509124,-34.910652,Imobiliária,3,1,67,67,1,450,,2017-04-09 23:35:51.097403,1.89464510783356,1.0483911735262508,0.5791517995317859,2.861646126734622,6.729607773504893,26.66141347457887,1.0451215133782763
Apartamento com quadra poliesportiva e salão de festas em Boa Viagem,970000,Residencial,Rua José Aderval Chaves,Boa Viagem,51111030,-26.9225709,-49.0606445,Imobiliária,3,2,127,,2,850,2400,2017-04-09 23:35:51.184367,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Aflitos,590000,Residencial,Rua Luiz Rodolfo de Araújo,Aflitos,52050052,-8.0386768,-34.898715,Imobiliária,3,1,106,106,2,680,,2017-04-09 23:35:51.286591,3.223355515993696,0.6227043203038493,1.6474909964533202,3.8346495597418326,5.650254735698816,27.847369994307247,1.882621874863996
Apartamento com piscina em Boa Viagem,199000,Residencial,,Boa Viagem,,,,Imobiliária,1,0,27,27,0,,,2017-04-09 23:35:51.558598,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Espinheiro,365000,Residencial,Rua Gomes Pacheco,Espinheiro,52021060,-8.0403087,-34.8882202,Imobiliária,3,1,60,60,0,450,,2017-04-09 23:35:51.632444,0.5100708836240326,0,3.169742432585839,2.394530261266677,2.7480066049517045,28.633196727034722,0.6744126959458505
Apartamento com piscina e salão de festas em Boa Viagem,360000,Residencial,Rua Marechal Juarez Távora,Boa Viagem,51130115,-8.1390543,-34.9090045,Imobiliária,3,1,60,,1,,,2017-04-09 23:35:51.700341,0.7701991128103948,1.0277959165225272,0,0,2.609330730478028,19.078003299673952,0.6494461173192909
Apartamento com piscina e sauna em Boa Viagem,900000,Residencial,Rua Aviador Severiano Lins,Boa Viagem,51020060,-8.1086296,-34.8935393,Imobiliária,4,4,138,,2,,,2017-04-09 23:35:51.773469,0,0.48374342361855555,0.13536797942713247,1.692404980947662,1.2940860619125176,8.314879633092527,0
Apartamento com piscina e playground em Tamarineira,570000,Residencial,Rua Mário Bhering,Tamarineira,52110090,,,Imobiliária,4,3,107,107,3,,,2017-04-09 23:35:51.843692,0,0,0,0,0,0,0
Apartamento  em Boa Viagem,700000,Residencial,Rua Professor Eduardo Wanderley Filho,Boa Viagem,51020170,-8.1116189,-34.8936765,Imobiliária,3,3,130,196,2,990,,2017-04-09 23:35:52.158892,0.14583499161903454,0.8146128440666845,0.46177702764703704,1.7981539620549314,1.3682079827211346,12.619951644889818,0
Apartamento com piscina e churrasqueira em Boa Viagem,1700000,Residencial,Rua João Bandeira de Melo,Boa Viagem,51011330,-8.0958611,-34.8879896,Imobiliária,4,4,187,,3,,,2017-04-09 23:35:52.270278,0,0,0,0,2.038592430452995,15.377051345965556,0.277220071370984
Apartamento com frente para o mar e playground em Boa Viagem,1450000,Residencial,Avenida Boa Viagem,Boa Viagem,51021000,-8.1266535,-34.8978617,Imobiliária,4,2,231,393,2,1500,,2017-04-09 23:35:52.352576,0.03467374669227706,1.8135224312412586,0.7097371959822847,0.5575834570764905,4.485895794847078,27.25439029140337,1.1844771661386557
Apartamento com esquina em Madalena,550000,Residencial,Rua Padre Anchieta,Madalena,50710430,-8.0466469,-34.9055365,Imobiliária,3,1,127,147,1,900,,2017-04-09 23:35:52.369937,2.531664052363776,0.5560192252502723,0.2339290151324093,2.2254918575451925,6.927381315849839,25.248757254459886,0.8451480802396198
Apartamento com salão de festas em Boa Viagem,850000,Residencial,Rua Setúbal,Boa Viagem,51030010,-8.1394064,-34.9034435,Imobiliária,4,2,150,238,2,1800,,2017-04-09 23:35:52.564511,0.4804136808363894,3.0572946305651336,0.15066272368208822,0,0.7089005924202318,14.749178973110618,1.0879517444966142
Apartamento com piscina e copa em Pina,260000,Residencial,Rua Capitão Rebelinho,Pina,51011010,-8.094372508,-34.8837965653,Imobiliária,1,0,36,,1,552,48,2017-04-09 23:35:52.588960,0,0,0,0,2.768113860899145,14.19502520325236,0.9027247686710405
Apartamento com piscina e sauna em Casa Amarela,1000000,Residencial,Rua Bento Loyola,Casa Amarela,52051340,-8.0276692,-34.9126328,Imobiliária,4,2,129,129,2,620,,2017-04-09 23:35:52.621758,0.49895823000778583,1.3514037010170055,1.116545922975628,2.791937193369553,5.345037901904401,37.0848430783562,0.028169099362831275
Apartamento com piscina e estacionamento visitantes em Setubal,380000,Residencial,,Setubal,,,,Imobiliária,3,1,73,73,1,400,,2017-04-09 23:35:52.667925,0,0,0,0,0,0,0
Apartamento  em Boa Viagem,420000,Residencial,"Rua Navegantes,Dos",Boa Viagem,51021010,-8.1262707,-34.9037933,Imobiliária,3,1,118,118,1,850,,2017-04-09 23:35:53.022235,1.1793444578590573,2.8018647052481134,0.7682378409561912,0.667189290903937,7.364359921627764,31.257387778887075,2.3494038018626457
Apartamento  em Jaqueira,1100000,Residencial,Rua do Futuro,Jaqueira,52050010,-8.0345425,-34.9053023,Imobiliária,4,1,195,195,2,900,,2017-04-09 23:35:53.049180,2.1035739413335843,0.18584930476730108,0.47246155986050875,4.4384709104470135,2.625415940467713,25.15452696874974,0.33257376296182295
Apartamento  em Poco da Panela,800000,Residencial,,Poco da Panela,,,,Imobiliária,3,2,108,108,2,,,2017-04-09 23:35:53.224198,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Cordeiro,260000,Residencial,,Cordeiro,50721775,,,Imobiliária,3,0,68,68,1,390,,2017-04-09 23:35:53.264029,0,0,0,0,0,0,0
Apartamento com piscina e estacionamento visitantes em Encruzilhada,520000,Residencial,Rua Castro Alves,Encruzilhada,52030060,-8.03794,-34.8893716,Imobiliária,3,1,95,95,2,600,,2017-04-09 23:35:53.319869,0.6195090172769666,0.06004340669188514,4.513378971141991,3.7573342846438935,2.887362684086005,31.608197793756045,1.110323086950705
Apartamento com piscina e churrasqueira em Boa Viagem,390000,Residencial,Rua Ernesto de Paula Santos,Boa Viagem,51021330,-8.1241161,-34.9071961,Imobiliária,3,0,89,89,2,650,,2017-04-09 23:35:53.375212,1.1734313196895503,1.985268760041857,0,0.3476069837008955,3.7380814175294628,18.731183286383644,1.1378311427720362
Apartamento com playground e salão de festas em Encruzilhada,315000,Residencial,Rua Dona Julieta,Encruzilhada,52041550,-8.0354111,-34.8896771,Imobiliária,2,1,58,58,1,,,2017-04-09 23:35:53.558642,0.6758425726341792,0.13407367020571986,4.059721284233815,3.9491615088625664,2.3689287965607386,30.96900436570035,1.101417591673422
Casa  em Afogados,480000,Residencial,Rua Rio Araguáia,Afogados,50750050,-8.0739444,-34.9059632,Imobiliária,5,1,300,300,2,,,2017-04-09 23:35:53.670203,0,0,0,0.0804377935876438,0,14.42448919633051,0
Apartamento com piscina e playground em Boa Viagem,776000,Residencial,,Boa Viagem,,,,Imobiliária,3,1,97,97,1,,,2017-04-09 23:35:53.755088,0,0,0,0,0,0,0
Apartamento com playground e quadra poliesportiva em Boa Viagem,460000,Residencial,Rua Maria Carolina,Boa Viagem,51020220,-8.1123954,-34.8999416,Imobiliária,3,1,68,68,1,300,,2017-04-09 23:35:53.785495,0.3732707483045824,0.3582405376269847,0.2957667359665247,0.536534344290546,0.9000782017494047,16.246134273698082,0
Apartamento com playground e salão de festas em Encruzilhada,349000,Residencial,Rua Marechal Deodoro,Encruzilhada,52030170,-8.036668,-34.8844099,Imobiliária,3,1,65,65,1,,,2017-04-09 23:35:53.983306,0.0573843452591816,0,1.3886260938902852,0.9867958071051427,0.6112220495574336,26.119776615076404,0.1440482288310867
Apartamento com piscina e churrasqueira em Madalena,1200000,Residencial,,Madalena,50000000,,,Imobiliária,4,2,133,,2,650,,2017-04-09 23:35:54.033760,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Imbiribeira,1500000,Residencial,Rua Le Park,Imbiribeira,51160035,-8.111251,-34.903549,Pessoa Física,3,3,170,,3,1370,600,2017-04-09 23:35:54.080333,0.07106987689765572,0.1014616273557965,0.14079727006110454,0,0.13143492688070307,16.385780553813337,0
Apartamento com piscina e churrasqueira em Boa Viagem,845000,Residencial,Rua José Aderval Chaves,Boa Viagem,51111030,-8.1077675,-34.8917338,Pessoa Física,3,2,130,,2,850,3000,2017-04-09 23:35:54.239215,0,0.34761521323203076,0,1.5871311203812648,1.325072793769416,9.181270854483543,0
Apartamento com piscina e sauna em Derby,670000,Residencial,Rua Eng Teofilo de Freitas,Derby,52010190,-8.0538002,-34.9023159,Imobiliária,4,1,125,125,2,769000,2600,2017-04-09 23:35:54.690890,4.462375519548376,1.216268257416298,0.6798476377702802,4.370193864567017,8.682566288195593,36.349673981761256,1.128312177086373
Conjunto Comercial/Sala  em Boa Viagem,450000,Comercial,Rua Barão de Souza Leão,Boa Viagem,51030300,-8.1323234,-34.9043486,Imobiliária,0,0,50,50,1,,,2017-04-09 23:35:54.840638,1.2917478883142088,2.324536493941928,1.3105693119607174,0.07989432639888855,5.172345842267125,30.489287568131413,3.0584475411773178
Casa com copa em Varzea,430000,Residencial,Rua Nova Lusitânia,Varzea,50810340,-8.0399571,-34.9590334,Imobiliária,2,1,93,93,1,,,2017-04-09 23:35:54.851570,0.04788309711457157,0,0,0,0.0018764049510172072,11.235628722493075,0.0824579092585509
Loteamento/Condomínio  em Sitio dos Pintos,315000,Comercial,Rua Aristones Trindade,Sitio dos Pintos,52171105,-8.0106158,-34.9534187,Imobiliária,0,0,,680,0,,,2017-04-09 23:35:54.876357,0.31686860401776257,0,0,0,0,6.562353741706857,0
Apartamento com piscina e churrasqueira em Madalena,1150000,Residencial,Não Informado,Madalena,,,,Imobiliária,4,4,153,153,3,630,,2017-04-09 23:35:54.885797,0,0,0,0,0,0,0
Flat com piscina e sauna em Boa Viagem,280000,Comercial,Rua dos Navegantes,Boa Viagem,51020010,-8.1318176,-34.9003913,Imobiliária,1,1,36,36,1,1250,,2017-04-09 23:35:54.929115,0.3803841438283747,2.5497549668383046,1.750595369841252,0.19341997435618122,5.157401045591609,30.482856091886834,2.772561987312402
Apartamento  em Boa Viagem,614419,Residencial,,Boa Viagem,,,,Imobiliária,4,2,124,124,0,,,2017-04-09 23:35:55.132825,0,0,0,0,0,0,0
Apartamento  em Ilha do Leite,120000,Residencial,Rua Minas Gerais,Ilha do Leite,50070400,-8.0641157,-34.8938605,Imobiliária,1,0,35,35,0,150,,2017-04-09 23:35:55.259475,1.1823153341756547,0.243516104569394,1.721796449585416,3.3607747757099236,1.0990999752760955,29.919968639985694,0.8573958088591898
