Título,Preço,Tipo,Rua,Bairro,CEP,Latitude,Longitude,Tipo Vendedor,Quartos,Suítes,Área Útil (m2),Área Total (m2),Vagas,Condomínio,IPTU,Data Coleta,Educação,Entretenimento,Financeiro,Saúde,Alimentação,Transporte,Others
Apartamento com playground e salão de festas em Boa Viagem,550000,Residencial,Rua dos Navegantes,Boa Viagem,51111080,-8.1177595,-34.8943445,Imobiliária,1,0,50,50,2,440,,2017-04-09 23:43:14.208214,0.5643933005359549,0.5381452325653471,0.8294963946294533,0.9609559229913588,0.7813342655009262,21.737061206819874,
Apartamento com estacionamento visitantes e salão de festas em Casa Forte,550000,Residencial,Estrada das Ubáias,Casa Forte,52061080,-8.032059,-34.9192757,Imobiliária,4,2,243,243,2,436,,2017-04-09 23:43:14.301819,0,0.3206108950812511,0.9341104385855348,0.811347814568165,3.008552052587724,30.322988627977313,
Apartamento com copa e playground em Boa Viagem,550000,Residencial,Avenida Pedro Paes Mendonça,Boa Viagem,51020480,-8.114807,-34.9016638,Imobiliária,4,2,124,124,2,435,,2017-04-09 23:43:14.324538,0.5012414353197573,0.4860664051993099,0.23743394488486796,0.3241780833051895,0.4934055953176252,22.46483305351611,
Apartamento com piscina e estacionamento visitantes em Boa Viagem,550000,Residencial,Rua Jorge Couceiro da Costa Eiras,Boa Viagem,51021300,-8.1215974,-34.9048645,Imobiliária,3,1,68,100,2,435,980,2017-04-09 23:43:14.410995,0.6983254635194653,2.0022276964296264,0,0.48657234805149174,2.5788675431455848,24.0166919557742,
Apartamento  em Campo Grande,550000,Residencial,Rua Odorico Mendes,Campo Grande,52031080,-8.0330773,-34.8812622,Imobiliária,2,0,42,42,2,435,,2017-04-09 23:43:14.539789,0,0,0,0,0.023763862314178822,27.27694699576795,
Apartamento  em Casa Forte,550000,Residencial,Rua Piauí,Casa Forte,52061040,-8.0296677,-34.9237963,Imobiliária,3,2,210,210,2,430,,2017-04-09 23:43:14.739843,0.4435316986774201,0,0.3860343501890813,0.3737269777904252,0.21542194218080818,27.33040416049512,
Apartamento  em Cordeiro,550000,Residencial,Rua Onze de Fevereiro,Cordeiro,50640340,-8.0606258,-34.9327828,Imobiliária,2,0,89,89,2,430,,2017-04-09 23:43:14.748306,1.1872341022013766,0.9746139614254391,1.232275525602454,0,3.3724477906971,25.875754829048834,
Apartamento  em Boa Viagem,550000,Residencial,Rua Atlantico,Boa Viagem,51011220,-8.0970257,-34.8856165,Imobiliária,3,1,105,,2,430,,2017-04-09 23:43:14.816414,0,0,0,0,2.789281656578316,15.143407998882935,
Apartamento com playground e salão de festas em Encruzilhada,550000,Residencial,Rua Amaro Coutinho,Encruzilhada,52041110,-8.0355679,-34.8929865,Imobiliária,3,1,70,70,2,430,,2017-04-09 23:43:14.856364,1.4594789974823819,0.49880640035123647,4.1054803783921106,5.186019942870549,4.141475398042354,32.66742204709727,
Apartamento com copa e esquina em Boa Viagem,550000,Residencial,Rua dos Navegantes,Boa Viagem,51020010,-8.1186593,-34.8949702,Imobiliária,3,1,168,,2,430,224,2017-04-09 23:43:15.453926,0.6218323851550219,0.5494133015680452,0.7419173820031552,0.8663868532292062,0.621436540051115,23.748026849905735,
Apartamento com piscina e churrasqueira em Gracas,550000,Residencial,Rua Dom Sebastião Leme,Gracas,52011160,-8.0486618,-34.9031623,Imobiliária,4,2,237,237,2,430,,2017-04-09 23:43:15.485452,3.0059141539835674,1.004916259992565,0.3303522320200848,3.295322257078037,7.836977901223597,28.937706990162525,
Apartamento com piscina e churrasqueira em Boa Viagem,550000,Residencial,Rua Francisco da Cunha,Boa Viagem,51020041,-8.1199506,-34.8993467,Imobiliária,3,1,108,108,2,430,,2017-04-09 23:43:15.523208,0.737461445285277,1.1415434401037654,0.3681467458883368,0.9376924611242938,1.038657744176358,31.430975457259237,
Casa  em Cordeiro,550000,Residencial,Rua Vicente do Rego Monteiro,Cordeiro,50630710,-8.0523329,-34.9252772,Imobiliária,3,1,160,,2,430,,2017-04-09 23:43:15.845758,0.9800417317844238,1.061678772113496,0,0,0.8844218729354252,24.191161415315875,
Apartamento com piscina e salão de festas em Jaqueira,550000,Residencial,Rua Desembargador Martins Pereira,Jaqueira,52050205,-8.036683,-34.9044827,Imobiliária,3,2,101,,2,430,,2017-04-09 23:43:16.171631,2.4439315628970193,0.2222702775623442,0.5835521876052543,3.891002986892403,2.46659808956432,22.2219166589427,
Apartamento com piscina e churrasqueira em Boa Viagem,550000,Residencial,Rua Mamanguape,Boa Viagem,51020250,-8.1149032,-34.8993933,Imobiliária,3,2,97,97,2,430,,2017-04-09 23:43:16.442430,0.6555182448239729,0.5486967737046737,0.48192605644465014,0.6350811430538771,0.9326039738477623,22.88068961791987,
Apartamento  em Boa Viagem,550000,Residencial,Rua dos Navegantes,Boa Viagem,51020011,-8.1108224,-34.8905821,Imobiliária,3,0,111,165,2,430,,2017-04-09 23:43:16.451905,0,0.5511655181560646,0.22632917612676398,1.5772167332887241,1.0052709528034152,10.059693753002097,
Apartamento com churrasqueira e playground em Boa Viagem,549000,Residencial,Rua Desem Joao Paes,Boa Viagem,51021360,-8.1256324,-34.9048448,Imobiliária,4,2,155,,2,430,,2017-04-09 23:43:16.497704,1.2968334915498234,2.5947818680249015,0.533794996447203,0.5918339596429427,6.395932740852057,27.466684217281333,
Apartamento com piscina e churrasqueira em Boa Viagem,549000,Residencial,Rua Viriato Correia,Boa Viagem,51030510,-8.1337466,-34.9095524,Imobiliária,2,1,47,48,2,430,,2017-04-09 23:43:16.521197,1.1850757199132185,0.4368133286364487,0.1224735827530858,0,2.0021787719565483,20.87859543396904,
Apartamento com campo de futebol e salão de festas em Boa Viagem,547000,Residencial,Rua Francisco de Barros Barreto,Boa Viagem,51021550,-8.1296133,-34.9048002,Imobiliária,3,1,90,,2,430,,2017-04-09 23:43:16.797846,1.545685749786236,2.5823008308384203,1.1621272481868048,0.3224556844219101,7.015880953762239,30.826159455820665,
Apartamento  em Rosarinho,546713,Residencial,Rua Amaro Coutinho,Rosarinho,52041110,-8.03304,-34.895633,Imobiliária,4,2,115,115,2,428,,2017-04-09 23:43:16.901830,2.045819866911025,0.6588503721099271,1.970659649465424,4.602091234132754,3.885097172948408,29.55606225389223,
Apartamento  em Espinheiro,546000,Residencial,Avenida Conselheiro Rosa e Silva,Espinheiro,52020220,-8.0471957,-34.8970161,Imobiliária,3,1,107,,2,420,,2017-04-09 23:43:17.216831,1.5800064921697197,1.35226794496679,0,1.746658924099009,7.663947690639117,38.4264248230829,
Apartamento com piscina em Boa Viagem,545227,Residencial,Rua Félix de Brito Melo,Boa Viagem,51020260,-8.1180235,-34.8952387,Imobiliária,4,2,128,128,2,420,,2017-04-09 23:43:17.297047,0.662244242450077,0.5629542630552089,0.8089423055531695,0.9698692198436957,0.7662745978883523,24.406851851845495,
Apartamento com frente para o mar e salão de festas em Boa Viagem,545000,Residencial,Rua Desem Joao Paes,Boa Viagem,51021360,-8.1261216,-34.900069,Imobiliária,4,2,167,,2,420,3152,2017-04-09 23:43:17.543757,0.45628817730246546,2.4406042376448847,0.8171869785173387,0.7824978933768351,6.284838038099687,33.06332619469469,
Apartamento com frente para o mar e salão de festas em Boa Viagem,545000,Residencial,Avenida Boa Viagem,Boa Viagem,51021000,-8.1319171,-34.8998768,Imobiliária,4,4,156,,2,420,,2017-04-09 23:44:51.566034,0.23038560839807984,2.4592396828506775,1.6382809231638653,0.1736726578431893,4.753802961576417,28.599516493834024,
Apartamento com piscina e sauna em Rosarinho,545000,Residencial,Rua Ceara,Rosarinho,52041130,-8.0351338,-34.8937931,Imobiliária,3,1,86,,2,420,,2017-04-09 23:43:17.820444,1.7696152265887064,0.5860960801865268,3.6666431481147397,5.152414657566368,4.31308373259529,31.485083325398286,
Apartamento com piscina e churrasqueira em Boa Vista,545000,Residencial,Avenida Conde da Boa Vista,Boa Vista,50060001,-8.0562804,-34.8940633,Imobiliária,1,0,38,38,2,420,,2017-04-09 23:43:17.879343,2.250683998771635,0.7650319836555826,0.6989787274925345,2.087211069659803,2.965521085919664,41.883021318847135,
Apartamento com piscina e churrasqueira em Macaxeira,545000,Residencial,Rua Antonio Batista de Souza,Macaxeira,52071370,-8.0156269073,-34.9339103699,Imobiliária,4,4,200,200,2,420,,2017-04-09 23:43:17.997917,0,0.2911080727490997,0,0,0,9.39914360036591,
Apartamento com piscina e churrasqueira em Cordeiro,545000,Residencial,Rua Antonio Valdevino da Costa,Cordeiro,50640040,-8.0574065,-34.9318183,Imobiliária,3,0,68,,2,420,83,2017-04-09 23:43:18.098107,1.282102607136035,0.209106407165438,0.7155933778797123,0,1.269642660729179,25.5380163266426,
Apartamento  em Boa Viagem,544000,Residencial,Rua Almirante Batista Leão,Boa Viagem,51030660,-8.1395313,-34.9092375,Imobiliária,3,1,95,95,2,420,,2017-04-09 23:43:18.339712,0.7644744828076466,0.9596550036287704,0,0,2.689375405677225,18.69891737771312,
Apartamento com piscina e churrasqueira em Rosarinho,541012,Residencial,Avenida Santos Dumont,Rosarinho,52041060,-8.0291998,-34.8950464,Imobiliária,3,1,65,65,2,420,,2017-04-09 23:43:18.568479,0.8129888707205634,0.2537985192041547,0.32479983185909717,1.3783847082580503,1.6180148335365736,25.158426937180277,
Apartamento  em Boa Viagem,540000,Residencial,Rua Serinhaem,Boa Viagem,51021200,-8.122134,-34.897093,Imobiliária,4,3,143,143,2,420,,2017-04-09 23:43:18.620808,0.5047824715963493,0.9892661889765819,0.3143042702190789,0.8709863539169291,1.4150283606463134,28.539631801366603,
Apartamento com piscina e churrasqueira em Torre,540000,Residencial,Rua Doutor Vicente Ferreira,Torre,50710250,-8.0438567,-34.91107,Imobiliária,3,2,90,90,2,420,,2017-04-09 23:43:18.646949,1.8397938223463244,0.2679149578672599,0.06276535120973688,0.37182720097210015,2.3436492962382114,16.6889564224355,
Apartamento com salão de festas em Parnamirim,540000,Residencial,Rua Abraham Lincoln,Parnamirim,52060190,-8.0303897,-34.9102909,Imobiliária,2,1,81,,2,420,130,2017-04-09 23:43:18.655549,0.6745774853284828,1.032460949925343,0.6461669460530144,2.418707241511558,5.8413621881530755,30.486858101262744,
Apartamento com copa e salão de festas em Casa Forte,540000,Residencial,Estrada do Encanamento,Casa Forte,52070000,-8.0285296,-34.925084,Imobiliária,2,1,74,74,2,420,,2017-04-09 23:43:18.662161,0.6122587880945548,0,0.19394915178784117,0.20486898533513703,0.1299476432578291,27.84852395242083,
Apartamento com piscina e churrasqueira em Boa Viagem,540000,Residencial,,Boa Viagem,,-8.0475622,-34.8769643,Imobiliária,4,1,170,,2,420,,2017-04-09 23:43:18.822515,0,0,0,0.3219507517659647,0,23.29615929254956,
Apartamento  em Iputinga,540000,Residencial,Rua Emma da Costa Gomes,Iputinga,50670150,-8.0462446213,-34.938079834,Imobiliária,2,1,99,99,2,420,,2017-04-09 23:43:19.098558,0,0.7516617744203595,0.5450596921031424,0.27520339385247317,0.4085030400942662,22.431106980284422,
Apartamento com piscina e estacionamento visitantes em Iputinga,540000,Residencial,Rua do Bom Pastor,Iputinga,50670260,-8.0503426,-34.9393331,Imobiliária,2,1,569,569,2,420,,2017-04-09 23:43:19.325130,0,0.10129048798521967,1.0758532725759808,0.22886928754455232,0.4598550567169619,22.466524195785635,
Apartamento  em Boa Viagem,540000,Residencial,Avenida Boa Viagem,Boa Viagem,51111000,-8.0922337,-34.8821607,Imobiliária,4,1,170,170,2,420,,2017-04-09 23:43:19.398318,0,0,0,0,2.928291240023989,14.1634599212585,
Apartamento com piscina e playground em Setubal,540000,Residencial,Rua Baltazar Pereira,Setubal,51011550,-8.0949851,-34.8927615,Imobiliária,5,4,181,,2,420,,2017-04-09 23:43:19.421030,0,0,0,0,0.23607406673856746,7.346333861663769,
Apartamento com piscina e churrasqueira em Casa Forte,540000,Residencial,Rua Desembargador Célio de Castro Montenegro,Casa Forte,52070008,-8.0277664,-34.9246083,Imobiliária,4,3,191,207,2,420,,2017-04-09 23:43:19.467333,0.5632601831006766,0,0.3272957066016319,0.22308376330422164,0.24152194524587867,30.175968250568424,
Apartamento com piscina e churrasqueira em Boa Viagem,540000,Residencial,Rua Gal Americano Freire,Boa Viagem,51021120,-8.1320805,-34.9085515,Imobiliária,3,1,133,148,2,420,1500,2017-04-09 23:43:19.791466,1.5069649420356215,0.9527070998764224,0.4133990376011115,0,2.782609842356091,22.10737764905382,
Apartamento  em Boa Viagem,540000,Residencial,Avenida Visconde de Jequitinhonha,Boa Viagem,51030020,-8.1257485,-34.9039381,Pessoa Física,2,1,91,,2,420,,2017-04-09 23:43:19.820195,1.154011290842366,2.7570684528047553,0.6500609105871685,0.6813334863527861,6.907336388387442,30.479854901049237,
Apartamento com copa em Aflitos,540000,Residencial,Avenida Santos Dumont,Aflitos,52050050,-8.0372472,-34.8982554,Imobiliária,2,1,70,100,2,420,,2017-04-09 23:43:20.001752,3.3232302852202595,0.7884603228286607,1.9299384305668177,4.8046769792592094,5.4407690785121625,29.079472244111127,
Apartamento com piscina e sauna em Boa Viagem,540000,Residencial,Avenida Boa Viagem,Boa Viagem,51020000,-8.1137037277,-34.8912200928,Imobiliária,4,2,173,173,2,420,,2017-04-09 23:43:58.372662,0.09695558278570854,0.7102846571360985,0.5000530860970257,1.396968350709912,0.8949025022924286,11.874314169838794,
Apartamento com churrasqueira em Torre,540000,Residencial,Rua Visconde de Itaparica,Torre,50710090,-8.042276,-34.9091831,Imobiliária,3,1,75,75,2,420,,2017-04-09 23:43:20.230544,1.5492022760970365,0.16283911565992526,0.15000756920994512,0.5835439093988855,2.3817794881444208,18.274743550462354,
Apartamento com piscina e sauna em Boa Viagem,540000,Residencial,Rua Luís de Farias Barbosa,Boa Viagem,51020110,-8.1103135,-34.8980429,Imobiliária,3,3,189,189,2,420,,2017-04-09 23:43:20.260314,0.1693488239889034,0.42958055825607155,0.250941582921698,0.9594686266905781,1.1073862059693174,9.68120415704395,
Apartamento com copa e esquina em Gracas,540000,Residencial,Avenida Rosa e Silva,Gracas,52050225,-8.0437515,-34.8974216,Imobiliária,3,1,113,,2,420,,2017-04-09 23:43:20.270873,1.4773351228391334,0.6726581192737611,0.7057057862253479,1.2545106694849082,7.753860885048653,34.37718909214768,
Apartamento com piscina e churrasqueira em Casa Amarela,540000,Residencial,Rua Bela Vista,Casa Amarela,52051310,-8.027246,-34.9119219,Imobiliária,3,1,71,,2,419,,2017-04-09 23:43:20.507828,0.6361777254565811,1.3765639771534626,0.9220606217549883,2.901661962146034,5.097758219742565,36.12408306026936,
Apartamento com piscina e churrasqueira em Ilha do Retiro,540000,Residencial,Avenida Beira Rio,Ilha do Retiro,50750400,-8.0633287,-34.9017244,Imobiliária,3,3,212,212,2,418,,2017-04-09 23:43:20.627656,3.320965119676614,0.5271366920785124,1.664909039505919,1.7748067943298533,3.0255127702760674,28.83189665031631,
Apartamento com esquina e salão de festas em Parnamirim,540000,Residencial,Rua Virginia Loreto,Parnamirim,52060370,-8.0342819,-34.9112555,Imobiliária,4,2,188,,2,418,,2017-04-09 23:43:20.634041,0.41168359020748313,0.5252158004655837,0.7567772730031288,1.5273670588528823,5.4206062958698045,26.640358728258498,
Casa  em Poco da Panela,540000,Residencial,Rua Virgílio de Oliveira,Poco da Panela,52061280,-8.0357719,-34.9221455,Imobiliária,4,3,275,525,2,417,,2017-04-09 23:43:22.239084,0,0,0,0.2930001857273832,1.4568466293849442,16.52015480442965,
Casa com piscina e churrasqueira em Agua Fria,540000,Residencial,Rua Doutor Pereira da Silva,Agua Fria,52130020,-8.0160572,-34.8942929,Imobiliária,3,1,85,,2,416,,2017-04-09 23:43:20.724286,0,0,0,0,0,22.598016123598914,
Apartamento com piscina e sauna em Parnamirim,540000,Residencial,Rua Ferreira Lopes,Parnamirim,52060200,-8.0316221,-34.912269,Imobiliária,4,4,188,188,2,416,,2017-04-09 23:43:20.868807,0.4216807211353329,0.9000126597189031,1.0354902852329078,1.78103498997802,6.992273606531063,31.513335309553437,
Apartamento com piscina e sauna em Parnamirim,540000,Residencial,Avenida Parnamirim,Parnamirim,52060000,-8.0338636,-34.9094794,Imobiliária,1,0,34,,2,415,,2017-04-09 23:43:20.910700,0.726231420733301,0.46297727567576996,0.5650374125597334,2.4632013230387337,4.651909127819506,26.187110775470714,
Apartamento com piscina e churrasqueira em Tejipio,540000,Residencial,Rua Pajussara,Tejipio,50920120,-8.0868715,-34.9495467,Imobiliária,3,1,59,59,2,415,,2017-04-09 23:43:21.005263,0,0.011346390087956706,0,0,0,21.468939053230855,
Apartamento com piscina e churrasqueira em Boa Viagem,540000,Residencial,Rua Dr Luiz Inacio Pessoa de Melo,Boa Viagem,51030320,-8.139692,-34.9064927,Pessoa Física,3,1,132,216,2,414,2625,2017-04-09 23:43:21.047968,0.6264084564656069,2.0701991734375227,0,0,1.7527740129936664,17.196616439994717,
Apartamento com piscina e salão de festas em Torre,540000,Residencial,R Jose Bonifacio,Torre,50710001,-8.0436932,-34.9073383,Imobiliária,3,1,130,,2,414,,2017-04-09 23:43:21.143541,1.6760730883402757,0.3236683900369158,0.04679523718556209,0.7959103628941974,4.042467975415578,19.658290519495306,
Apartamento com piscina e frente para o mar em Boa Viagem,539000,Residencial,Avenida Visconde de Jequitinhonha,Boa Viagem,51130021,-8.1498757,-34.9106874,Imobiliária,4,2,130,,2,413,,2017-04-09 23:43:21.161026,0.16612517227153045,0,0,0,0.7307772041663516,6.615915797219306,
Apartamento com playground e salão de festas em Boa Viagem,535000,Residencial,Avenida Boa Viagem,Boa Viagem,51030000,-8.122988,-34.8964499,Imobiliária,3,3,163,,2,410,,2017-04-09 23:43:23.380454,0.3932755426332042,0.9655768269064448,0.24407485349432478,0.7625753301968312,1.4664425364710312,25.251964163261412,
Apartamento com piscina e copa em Casa Forte,535000,Residencial,Rua Marquês de Tamandaré,Casa Forte,52061170,-8.0325426,-34.9240373,Imobiliária,4,2,150,150,2,410,,2017-04-09 23:43:21.411212,0.29282755200137706,0,0.01886897985590224,0.3272201386897866,0.7674943518346121,21.05947315427384,
Apartamento com piscina e sauna em Boa Viagem,535000,Residencial,Rua General Americano Freire,Boa Viagem,51021120,-8.1273826,-34.9060109,Imobiliária,3,1,128,128,2,410,,2017-04-09 23:43:21.462565,1.691873567709069,2.3313584160343006,0.6638117848527445,0.39486968231895186,6.497292031311076,25.623012713942543,
Apartamento com esquina em Torre,535000,Residencial,Rua Real da Torre,Torre,50610000,-8.0499453,-34.9083194,Imobiliária,2,0,55,85,2,410,,2017-04-09 23:43:21.561852,2.540039288690204,1.2144741486905202,0.6086053850772652,3.552755823171119,8.177368716859323,26.60071726504688,
Apartamento  em Imbiribeira,535000,Residencial,Rua Jamaica,Imbiribeira,51200070,-8.1073664,-34.9125678,Imobiliária,3,0,85,85,2,410,,2017-04-09 23:43:21.838122,0,0,3.4197474387115343,0,0,23.268911788056727,
Apartamento  em Barro,535000,Residencial,Rua José Benedito Mouri Fernandes,Barro,50780470,-8.094774,-34.9445086,Imobiliária,2,0,55,55,2,410,,2017-04-09 23:43:21.922926,0,0,0,0,0,14.704070012322827,
Apartamento  em Boa Viagem,534600,Residencial,Avenida Conselheiro Aguiar,Boa Viagem,51011030,-8.1120246,-34.8921382,Imobiliária,2,0,55,55,2,410,,2017-04-09 23:43:22.051453,0.06647780460392187,0.7681629689698154,0.4343175618926424,1.7470710270020893,1.1477569207838139,12.360977715938613,
Apartamento com sauna e esquina em Boa Viagem,533664,Residencial,Avenida Hélio Falcão,Boa Viagem,51021070,-8.1276047,-34.9027228,Imobiliária,3,1,118,,2,410,,2017-04-09 23:43:22.112790,1.015503525217182,2.9011651953244573,1.131488554772633,0.6303523831737873,8.276066944172918,33.80060036913598,
Apartamento com piscina e playground em Ilha do Retiro,533664,Residencial,Rua Dr Joao Marques,Ilha do Retiro,50750320,-8.0632329,-34.9065049,Imobiliária,4,2,113,,2,410,,2017-04-09 23:43:22.160473,2.0419873443901837,0.3543629099570499,0.5399404458047812,1.060578895172127,4.807797041154654,30.106862291265763,
Apartamento com piscina e churrasqueira em Boa Vista,530400,Residencial,Rua do Paissandú,Boa Vista,50070200,-8.0606571,-34.8956643,Imobiliária,4,3,500,500,2,410,,2017-04-09 23:43:22.211690,3.0322401787250097,0.5093097159551833,2.192774804778365,2.959732043159432,2.581771654621195,39.559264825832294,
Apartamento com piscina e sauna em Boa Viagem,530000,Residencial,Rua Padre Bernardino Pessoa,Boa Viagem,51020210,-8.1139054,-34.8952785,Imobiliária,3,2,90,90,2,410,,2017-04-09 23:43:22.629630,0.45404773064295273,0.8249774903398823,0.7292623252669089,1.4838661461626943,1.457080520099842,17.961255840594436,
Apartamento com piscina e churrasqueira em Encruzilhada,530000,Residencial,Rua Carlos Borromeu,Encruzilhada,52041150,-8.036094,-34.8921941,Imobiliária,2,1,64,,2,410,,2017-04-09 23:43:22.662418,1.2431522401442223,0.40759929031325554,4.487856590181164,5.293531707582464,3.9228353817724004,33.597750343900145,
Apartamento com playground e salão de festas em Boa Viagem,530000,Residencial,Rua Doutor Luiz Inácio Pessoa de Melo,Boa Viagem,51030320,-8.1396413,-34.9054317,Imobiliária,3,1,130,130,2,410,,2017-04-09 23:43:22.723050,0.5962921995593052,2.501802662127804,0,0,1.2885198290399797,16.230772711946848,
Apartamento com playground e salão de festas em Casa Forte,530000,Residencial,Rua Irmã Maria David,Casa Forte,52061070,-8.0317894,-34.9207802,Imobiliária,4,2,155,155,2,410,,2017-04-09 23:43:22.812073,0.045715521628033,0.16464697861948924,0.6634647768457574,0.6934494401124452,1.8433617623598477,28.081276270413642,
Apartamento com salão de festas em Gracas,530000,Residencial,"Rua Cupim,Do",Gracas,52011070,-8.0456964,-34.8975486,Imobiliária,4,1,200,230,2,410,,2017-04-09 23:43:22.899043,1.4239021189716914,1.009725062274661,0.14830766620750752,1.3758769996614517,7.826564710716542,36.189416409727166,
Apartamento  em Cordeiro,530000,Residencial,Rua Urubá,Cordeiro,51280510,-8.1159261,-34.945598,Imobiliária,2,1,66,66,2,407,,2017-04-09 23:43:22.935353,0,0,0,0,0,25.760713554854618,
Apartamento com playground e salão de festas em Boa Vista,530000,Residencial,Rua Luiz Barbalho,Boa Vista,50070120,-8.057161,-34.896072,Imobiliária,4,2,157,247,2,406,,2017-04-09 23:43:23.209300,3.262586626908712,0.9311086237027647,1.208336007983347,2.621252804577993,3.8167008295038327,44.597692293781286,
Apartamento com piscina e churrasqueira em Madalena,530000,Residencial,Rua J. A. da Silveira,Madalena,50610030,-8.0516716,-34.9059196,Imobiliária,3,1,112,112,2,406,,2017-04-09 23:43:23.225894,3.27919172247053,1.0202513884509488,0.9685991091746846,4.831676342262795,9.992415073225322,29.960297894186237,
Apartamento com copa em Derby,530000,Residencial,Rua da Baixa Verde,Derby,52010250,-8.055297,-34.8999878,Imobiliária,4,2,320,320,2,405,,2017-04-09 23:43:23.440292,4.611293305433047,1.1937384589152553,0.7521351142890675,3.336363480212843,6.585485420189344,42.628562062957634,
Apartamento  em Madalena,530000,Residencial,Rua Ernani Braga,Madalena,50610350,-8.0491398,-34.9104581,Imobiliária,4,2,174,174,2,404,,2017-04-09 23:43:23.549150,1.958823527174073,0.8967325491881529,0.3830338687903318,2.2548517575470868,5.80398379482517,23.369174597129252,
Apartamento com piscina e churrasqueira em Boa Viagem,530000,Residencial,Rua Serinhaém,Boa Viagem,51021200,-8.122134,-34.897093,Imobiliária,4,2,134,134,2,401,,2017-04-09 23:43:23.634066,0.5047824715963493,0.9892661889765819,0.3143042702190789,0.8709863539169291,1.4150283606463134,28.539631801366603,
Apartamento  em Boa Viagem,530000,Residencial,Rua João Dias Martins,Boa Viagem,51021540,-8.1292648,-34.9054848,Imobiliária,3,1,133,133,2,400,,2017-04-09 23:43:23.697922,1.6861012719601538,2.3994848171752707,0.9926888955712951,0.3060034450444786,6.708625823949302,28.911015540699402,
Apartamento com piscina e playground em Rosarinho,530000,Residencial,Avenida Santos Dumont,Rosarinho,52050500,-8.0327300495,-34.896416309,Imobiliária,2,1,54,54,2,400,,2017-04-09 23:43:23.754536,2.1464798361220203,0.6723936117097417,1.4888727987671773,4.458302913948574,3.9721983322572756,29.709808926999976,
Apartamento com piscina e esquina em Boa Viagem,530000,Residencial,Avenida Boa Viagem,Boa Viagem,51130000,-8.1289861,-34.8986324,Imobiliária,4,4,223,,2,400,,2017-04-09 23:43:23.942509,0.1057161376297886,2.134604856539041,1.203536288179929,0.43121247419887915,5.432037225970572,28.125654986364466,
Apartamento  em Encruzilhada,530000,Residencial,Rua Amaro Coutinho,Encruzilhada,52041110,-8.0355679,-34.8929865,Imobiliária,3,0,70,70,2,400,,2017-04-09 23:43:24.330509,1.4594789974823819,0.49880640035123647,4.1054803783921106,5.186019942870549,4.141475398042354,32.66742204709727,
Apartamento com piscina e salão de festas em Boa Viagem,530000,Residencial,Rua Professor Augusto Lins e Silva,Boa Viagem,51030030,-8.1406797,-34.9059747,Imobiliária,2,0,47,57,2,400,,2017-04-09 23:43:24.368923,0.5079546509810465,2.248930438848243,0,0,1.4809769228092562,15.268632507501193,
Apartamento  em Boa Viagem,530000,Residencial,Avenida Engenheiro Domingos Ferreira,Boa Viagem,51020030,-8.1121029,-34.8935492,Imobiliária,2,0,75,90,2,400,,2017-04-09 23:43:24.393760,0.17931337831040958,0.8655304009266226,0.5092474005685139,1.7636874381791716,1.3466141369241669,13.239083725967847,
Apartamento com salão de festas em Casa Forte,530000,Residencial,Rua Samuel Farias,Casa Forte,52060430,-8.0578381,-34.8828969,Imobiliária,4,2,265,,2,400,,2017-04-09 23:43:24.433037,0.309342384640598,1.6576786666913548,0.007162204103499334,0,0.7968550707634304,78.30666279687068,
Apartamento com piscina e sauna em Espinheiro,530000,Residencial,Rua José Luiz da Silveira Barros,Espinheiro,52020160,-8.0469331741,-34.8928489685,Imobiliária,4,1,210,210,2,400,,2017-04-09 23:43:24.582662,0.6899495054136763,0.8824414850496698,0.1590155986931851,1.2931160668814141,6.660961159700615,34.80220671964314,
Apartamento com piscina e churrasqueira em Torreao,530000,Residencial,Rua Cândido Lacerda,Torreao,52030200,-8.0408652,-34.8841463,Imobiliária,2,1,55,55,2,400,,2017-04-09 23:43:24.627477,0.05787132332805311,0,0.8536847483443752,0.4216182910735343,0.81456737343063,22.152280426809526,
Apartamento com piscina e playground em Monteiro,530000,Residencial,Avenida Dezessete de Agosto,Monteiro,52061540,-8.0273735,-34.9281265,Imobiliária,2,1,80,80,2,400,,2017-04-09 23:43:24.659858,0.9147199675620719,0,0,0,0,25.319445229619856,
Apartamento com sauna e playground em Torreao,530000,Residencial,Rua Cândido Lacerda,Torreao,52030200,-8.0408652,-34.8841463,Imobiliária,2,1,56,56,2,400,,2017-04-09 23:43:24.774175,0.05787132332805311,0,0.8536847483443752,0.4216182910735343,0.81456737343063,22.152280426809526,
Apartamento  em Boa Viagem,530000,Residencial,Avenida Boa Viagem,Boa Viagem,51030000,-8.1397697,-34.902832,Imobiliária,4,3,150,150,2,400,,2017-04-09 23:43:24.880212,0.40292390639145353,3.108523259832657,0.0996891424649807,0,0.5888269186868244,13.12542372040318,
Apartamento com piscina e sala de ginástica em Boa Viagem,530000,Residencial,Rua Prof Julio Ferreira de Melo,Boa Viagem,51020231,-8.1166239,-34.8991252,Imobiliária,1,0,43,,2,400,,2017-04-09 23:43:25.154802,0.8392585230729974,0.6187317313991096,0.5347993761120249,0.7318857812076691,0.772993178441391,26.6513817921258,
Apartamento com piscina e playground em Apipucos,530000,Residencial,Rua Engenheiro Oscar Ferreira,Apipucos,52061020,-8.0306086,-34.9243175,Imobiliária,2,1,85,85,2,400,,2017-04-09 23:43:25.562424,0.4508578964129043,0,0.191440626603405,0.3270877267505707,0.3650218221522913,24.705309156291538,
